temp,omega1,theta1,omega2,theta2,theta2-theta1
   14.799999,   -1.863459,    1.247627,   -1.865344,    1.244397,   -0.003230
   14.839999,   -1.917553,    1.170925,   -1.919392,    1.167621,   -0.003304
   14.880000,   -1.970382,    1.092110,   -1.972166,    1.088735,   -0.003375
   14.920000,   -2.021675,    1.011243,   -2.023394,    1.007799,   -0.003444
   14.960000,   -2.071155,    0.928397,   -2.072796,    0.924887,   -0.003510
   15.000000,   -2.118537,    0.843655,   -2.120091,    0.840084,   -0.003572
   15.040000,   -2.163540,    0.757114,   -2.164995,    0.753484,   -0.003630
   15.080000,   -2.205882,    0.668878,   -2.207229,    0.665195,   -0.003684
   15.120000,   -2.245294,    0.579067,   -2.246523,    0.575334,   -0.003733
   15.160000,   -2.281519,    0.487806,   -2.282619,    0.484029,   -0.003777
   15.200000,   -2.314318,    0.395233,   -2.315283,    0.391418,   -0.003816
   15.240000,   -2.343477,    0.301494,   -2.344299,    0.297646,   -0.003849
   15.280000,   -2.368810,    0.206742,   -2.369483,    0.202866,   -0.003875
   15.320000,   -2.390165,    0.111135,   -2.390685,    0.107239,   -0.003896
   15.360000,   -2.407425,    0.014838,   -2.407789,    0.010927,   -0.003911
   15.400000,   -2.420516,    6.201203,   -2.420723,    6.197284,   -0.003919
   15.440000,   -2.429404,    6.104027,   -2.429454,    6.100106,   -0.003921
   15.480000,   -2.434097,    6.006663,   -2.433994,    6.002746,   -0.003917
   15.520000,   -2.434651,    5.909277,   -2.434397,    5.905370,   -0.003907
   15.559999,   -2.431160,    5.812031,   -2.430761,    5.808140,   -0.003891
   15.599999,   -2.423762,    5.715080,   -2.423226,    5.711211,   -0.003870
   15.639999,   -2.412633,    5.618575,   -2.411967,    5.614732,   -0.003843
   15.679999,   -2.397982,    5.522655,   -2.397197,    5.518844,   -0.003811
   15.719999,   -2.380050,    5.427454,   -2.379155,    5.423678,   -0.003776
   15.759999,   -2.359101,    5.333089,   -2.358110,    5.329353,   -0.003736
   15.799999,   -2.335424,    5.239673,   -2.334348,    5.235980,   -0.003693
   15.839999,   -2.309319,    5.147300,   -2.308171,    5.143653,   -0.003647
   15.880000,   -2.281098,    5.056056,   -2.279892,    5.052457,   -0.003599
   15.920000,   -2.251080,    4.966012,   -2.249828,    4.962464,   -0.003549
   15.960000,   -2.219582,    4.877229,   -2.218297,    4.873732,   -0.003497
   16.000000,   -2.186918,    4.789752,   -2.185612,    4.786307,   -0.003445
   16.039999,   -2.153395,    4.703617,   -2.152082,    4.700224,   -0.003393
   16.080000,   -2.119310,    4.618845,   -2.118001,    4.615504,   -0.003340
   16.119999,   -2.084946,    4.535447,   -2.083653,    4.532158,   -0.003289
   16.160000,   -2.050572,    4.453424,   -2.049304,    4.450186,   -0.003238
   16.199999,   -2.016438,    4.372766,   -2.015207,    4.369577,   -0.003189
   16.240000,   -1.982779,    4.293455,   -1.981593,    4.290314,   -0.003141
   16.279999,   -1.949809,    4.215463,   -1.948677,    4.212367,   -0.003096
   16.320000,   -1.917725,    4.138754,   -1.916654,    4.135701,   -0.003053
   16.359999,   -1.886705,    4.063285,   -1.885702,    4.060273,   -0.003013
   16.400000,   -1.856907,    3.989009,   -1.855979,    3.986033,   -0.002976
   16.440001,   -1.828475,    3.915870,   -1.827628,    3.912928,   -0.002942
   16.480000,   -1.801534,    3.843809,   -1.800773,    3.840898,   -0.002911
   16.520000,   -1.776192,    3.772761,   -1.775522,    3.769877,   -0.002884
   16.559999,   -1.752545,    3.702659,   -1.751970,    3.699798,   -0.002861
   16.600000,   -1.730674,    3.633432,   -1.730196,    3.630590,   -0.002842
   16.639999,   -1.710644,    3.565007,   -1.710268,    3.562179,   -0.002827
   16.680000,   -1.692513,    3.497306,   -1.692241,    3.494490,   -0.002816
   16.719999,   -1.676325,    3.430253,   -1.676159,    3.427443,   -0.002810
   16.760000,   -1.662113,    3.363769,   -1.662055,    3.360961,   -0.002808
   16.799999,   -1.649902,    3.297772,   -1.649953,    3.294963,   -0.002810
   16.840000,   -1.639708,    3.232184,   -1.639870,    3.229368,   -0.002816
   16.879999,   -1.631538,    3.166923,   -1.631812,    3.164095,   -0.002827
   16.920000,   -1.625392,    3.101907,   -1.625779,    3.099064,   -0.002842
   16.959999,   -1.621262,    3.037056,   -1.621761,    3.034194,   -0.002862
   17.000000,   -1.619133,    2.972291,   -1.619745,    2.969404,   -0.002887
   17.039999,   -1.618982,    2.907532,   -1.619707,    2.904616,   -0.002916
   17.080000,   -1.620782,    2.842700,   -1.621618,    2.839751,   -0.002949
   17.119999,   -1.624494,    2.777721,   -1.625442,    2.774734,   -0.002987
   17.160000,   -1.630076,    2.712518,   -1.631134,    2.709488,   -0.003030
   17.199999,   -1.637478,    2.647019,   -1.638643,    2.643942,   -0.003076
   17.240000,   -1.646639,    2.581153,   -1.647911,    2.578026,   -0.003127
   17.279999,   -1.657495,    2.514853,   -1.658870,    2.511671,   -0.003182
   17.320000,   -1.669969,    2.448055,   -1.671444,    2.444813,   -0.003242
   17.359999,   -1.683979,    2.380696,   -1.685550,    2.377391,   -0.003304
   17.400000,   -1.699429,    2.312718,   -1.701092,    2.309348,   -0.003371
   17.440001,   -1.716217,    2.244070,   -1.717968,    2.240629,   -0.003441
   17.480000,   -1.734229,    2.174700,   -1.736062,    2.171186,   -0.003514
   17.520000,   -1.753341,    2.104567,   -1.755250,    2.100976,   -0.003590
   17.559999,   -1.773416,    2.033630,   -1.775394,    2.029961,   -0.003669
   17.600000,   -1.794308,    1.961857,   -1.796348,    1.958107,   -0.003751
   17.639999,   -1.815858,    1.889223,   -1.817951,    1.885388,   -0.003835
   17.680000,   -1.837896,    1.815707,   -1.840032,    1.811787,   -0.003920
   17.719999,   -1.860240,    1.741298,   -1.862410,    1.737291,   -0.004007
   17.760000,   -1.882698,    1.665990,   -1.884890,    1.661895,   -0.004095
   17.799999,   -1.905065,    1.589787,   -1.907268,    1.585605,   -0.004183
   17.840000,   -1.927131,    1.512702,   -1.929332,    1.508431,   -0.004271
   17.879999,   -1.948673,    1.434755,   -1.950860,    1.430397,   -0.004358
   17.920000,   -1.969465,    1.355977,   -1.971624,    1.351532,   -0.004445
   17.959999,   -1.989274,    1.276406,   -1.991390,    1.271876,   -0.004529
   18.000000,   -2.007863,    1.196091,   -2.009922,    1.191480,   -0.004611
   18.039999,   -2.024996,    1.115091,   -2.026983,    1.110400,   -0.004691
   18.080000,   -2.040438,    1.033474,   -2.042339,    1.028707,   -0.004767
   18.119999,   -2.053961,    0.951315,   -2.055759,    0.946476,   -0.004839
   18.160000,   -2.065340,    0.868702,   -2.067022,    0.863795,   -0.004907
   18.199999,   -2.074364,    0.785728,   -2.075916,    0.780759,   -0.004969
   18.240000,   -2.080836,    0.702494,   -2.082243,    0.697469,   -0.005025
   18.279999,   -2.084573,    0.619111,   -2.085824,    0.614036,   -0.005075
   18.320000,   -2.085413,    0.535695,   -2.086496,    0.530576,   -0.005118
   18.359999,   -2.083217,    0.452366,   -2.084121,    0.447211,   -0.005155
   18.400000,   -2.077867,    0.369251,   -2.078584,    0.364068,   -0.005183
   18.440001,   -2.069274,    0.286480,   -2.069796,    0.281276,   -0.005204
   18.480000,   -2.057375,    0.204185,   -2.057696,    0.198968,   -0.005217
   18.520000,   -2.042135,    0.122500,   -2.042250,    0.117279,   -0.005221
   18.559999,   -2.023546,    0.041558,   -2.023454,    0.036340,   -0.005218
   18.600000,   -2.001631,   -0.038507,   -2.001330,   -0.043713,   -0.005206
   18.639999,   -1.976437,   -0.117565,   -1.975929,   -0.122750,   -0.005186
   18.680000,   -1.948039,   -0.195486,   -1.947326,   -0.200644,   -0.005157
   18.719999,   -1.916534,   -0.272148,   -1.915621,   -0.277268,   -0.005121
   18.760000,   -1.882043,   -0.347429,   -1.880935,   -0.352506,   -0.005076
   18.799999,   -1.844705,   -0.421217,   -1.843408,   -0.426242,   -0.005024
   18.840000,   -1.804675,   -0.493404,   -1.803197,   -0.498370,   -0.004965
   18.879999,   -1.762121,   -0.563889,   -1.760471,   -0.568789,   -0.004900
   18.920000,   -1.717223,   -0.632578,   -1.715411,   -0.637405,   -0.004827
   18.959999,   -1.670167,   -0.699385,   -1.668204,   -0.704133,   -0.004748
   19.000000,   -1.621145,   -0.764231,   -1.619041,   -0.768895,   -0.004664
   19.039999,   -1.570351,   -0.827045,   -1.568116,   -0.831619,   -0.004574
   19.080000,   -1.517977,   -0.887764,   -1.515623,   -0.892244,   -0.004480
   19.119999,   -1.464212,   -0.946332,   -1.461750,   -0.950715,   -0.004382
   19.160000,   -1.409243,   -1.002702,   -1.406684,   -1.006982,   -0.004280
   19.199999,   -1.353247,   -1.056832,   -1.350601,   -1.061006,   -0.004174
   19.240000,   -1.296395,   -1.108688,   -1.293673,   -1.112753,   -0.004065
   19.279999,   -1.238849,   -1.158242,   -1.236060,   -1.162195,   -0.003953
   19.320000,   -1.180761,   -1.205472,   -1.177914,   -1.209312,   -0.003840
   19.359999,   -1.122271,   -1.250363,   -1.119375,   -1.254087,   -0.003724
   19.400000,   -1.063510,   -1.292903,   -1.060574,   -1.296510,   -0.003606
   19.439999,   -1.004598,   -1.333087,   -1.001628,   -1.336575,   -0.003488
   19.480000,   -0.945643,   -1.370913,   -0.942646,   -1.374281,   -0.003368
   19.520000,   -0.886742,   -1.406383,   -0.883725,   -1.409630,   -0.003247
   19.559999,   -0.827983,   -1.439502,   -0.824952,   -1.442628,   -0.003126
   19.600000,   -0.769444,   -1.470280,   -0.766402,   -1.473284,   -0.003005
   19.639999,   -0.711192,   -1.498727,   -0.708145,   -1.501610,   -0.002882
   19.680000,   -0.653287,   -1.524859,   -0.650237,   -1.527619,   -0.002760
   19.719999,   -0.595778,   -1.548690,   -0.592729,   -1.551329,   -0.002639
   19.760000,   -0.538709,   -1.570238,   -0.535664,   -1.572755,   -0.002517
   19.799999,   -0.482115,   -1.589523,   -0.479077,   -1.591918,   -0.002396
   19.840000,   -0.426028,   -1.606564,   -0.422997,   -1.608839,   -0.002275
   19.879999,   -0.370470,   -1.621383,   -0.367449,   -1.623537,   -0.002154
   19.920000,   -0.315462,   -1.634001,   -0.312451,   -1.636034,   -0.002033
   19.959999,   -0.261017,   -1.644442,   -0.258018,   -1.646355,   -0.001913
   20.000000,   -0.207148,   -1.652728,   -0.204160,   -1.654521,   -0.001793
   20.039999,   -0.153862,   -1.658883,   -0.150887,   -1.660557,   -0.001674
   20.080000,   -0.101165,   -1.662929,   -0.098202,   -1.664485,   -0.001556
   20.119999,   -0.049061,   -1.664892,   -0.046109,   -1.666329,   -0.001438
   20.160000,    0.002447,   -1.664794,    0.005388,   -1.666114,   -0.001320
   20.199999,    0.053359,   -1.662660,    0.056289,   -1.663862,   -0.001203
   20.240000,    0.103673,   -1.658513,    0.106593,   -1.659598,   -0.001086
   20.279999,    0.153387,   -1.652377,    0.156297,   -1.653347,   -0.000969
   20.320000,    0.202500,   -1.644277,    0.205401,   -1.645131,   -0.000854
   20.359999,    0.251009,   -1.634237,    0.253901,   -1.634974,   -0.000738
   20.400000,    0.298908,   -1.622281,    0.301793,   -1.622903,   -0.000622
   20.439999,    0.346192,   -1.608433,    0.349070,   -1.608940,   -0.000507
   20.480000,    0.392852,   -1.592719,    0.395723,   -1.593111,   -0.000392
   20.520000,    0.438876,   -1.575163,    0.441742,   -1.575441,   -0.000278
   20.559999,    0.484251,   -1.555793,    0.487110,   -1.555957,   -0.000164
   20.600000,    0.528958,   -1.534635,    0.531812,   -1.534684,   -0.000049
   20.639999,    0.572976,   -1.511716,    0.575824,   -1.511651,    0.000065
   20.680000,    0.616280,   -1.487065,    0.619123,   -1.486886,    0.000179
   20.719999,    0.658841,   -1.460711,    0.661677,   -1.460419,    0.000292
   20.760000,    0.700625,   -1.432686,    0.703454,   -1.432281,    0.000405
   20.799999,    0.741593,   -1.403022,    0.744414,   -1.402504,    0.000518
   20.840000,    0.781703,   -1.371754,    0.784515,   -1.371124,    0.000630
   20.879999,    0.820908,   -1.338918,    0.823709,   -1.338175,    0.000742
   20.920000,    0.859154,   -1.304552,    0.861943,   -1.303698,    0.000854
   20.959999,    0.896386,   -1.268696,    0.899160,   -1.267731,    0.000965
   21.000000,    0.932541,   -1.231395,    0.935299,   -1.230319,    0.001076
   21.039999,    0.967554,   -1.192693,    0.970291,   -1.191507,    0.001185
   21.080000,    1.001354,   -1.152638,    1.004068,   -1.151345,    0.001294
   21.119999,    1.033867,   -1.111284,    1.036556,   -1.109882,    0.001401
   21.160000,    1.065017,   -1.068683,    1.067675,   -1.067175,    0.001508
   21.199999,    1.094723,   -1.024894,    1.097347,   -1.023282,    0.001613
   21.240000,    1.122903,   -0.979978,    1.125488,   -0.978262,    0.001716
   21.279999,    1.149473,   -0.933999,    1.152014,   -0.932181,    0.001818
   21.320000,    1.174346,   -0.887025,    1.176839,   -0.885108,    0.001917
   21.359999,    1.197439,   -0.839128,    1.199878,   -0.837113,    0.002015
   21.400000,    1.218667,   -0.790381,    1.221047,   -0.788271,    0.002110
   21.439999,    1.237946,   -0.740864,    1.240262,   -0.738660,    0.002203
   21.480000,    1.255197,   -0.690656,    1.257443,   -0.688363,    0.002293
   21.520000,    1.270342,   -0.639842,    1.272514,   -0.637462,    0.002380
   21.559999,    1.283310,   -0.588510,    1.285401,   -0.586046,    0.002463
   21.600000,    1.294033,   -0.536748,    1.296037,   -0.534205,    0.002543
   21.639999,    1.302450,   -0.484651,    1.304363,   -0.482030,    0.002620
   21.680000,    1.308509,   -0.432310,    1.310324,   -0.429617,    0.002693
   21.719999,    1.312162,   -0.379824,    1.313876,   -0.377062,    0.002761
   21.760000,    1.313373,   -0.327289,    1.314981,   -0.324463,    0.002826
   21.799999,    1.312115,   -0.274804,    1.313613,   -0.271918,    0.002886
   21.840000,    1.308368,   -0.222469,    1.309752,   -0.219528,    0.002941
   21.879999,    1.302126,   -0.170384,    1.303392,   -0.167393,    0.002992
   21.920000,    1.293388,   -0.118649,    1.294534,   -0.115612,    0.003037
   21.959999,    1.282169,   -0.067362,    1.283191,   -0.064284,    0.003078
   22.000000,    1.268489,   -0.016623,    1.269387,   -0.013508,    0.003114
   22.039999,    1.252381,    0.033473,    1.253152,    0.036618,    0.003145
   22.080000,    1.233887,    0.082828,    1.234531,    0.085999,    0.003171
   22.119999,    1.213058,    0.131351,    1.213574,    0.134542,    0.003191
   22.160000,    1.189952,    0.178948,    1.190341,    0.182156,    0.003207
   22.199999,    1.164637,    0.225534,    1.164899,    0.228752,    0.003218
   22.240000,    1.137188,    0.271021,    1.137323,    0.274245,    0.003223
   22.279999,    1.107684,    0.315329,    1.107695,    0.318552,    0.003224
   22.320000,    1.076212,    0.358377,    1.076101,    0.361597,    0.003220
   22.359999,    1.042863,    0.400092,    1.042631,    0.403302,    0.003210
   22.400000,    1.007730,    0.440401,    1.007380,    0.443597,    0.003196
   22.439999,    0.970911,    0.479238,    0.970447,    0.482415,    0.003177
   22.480000,    0.932505,    0.516538,    0.931929,    0.519692,    0.003154
   22.519999,    0.892614,    0.552242,    0.891929,    0.555369,    0.003127
   22.559999,    0.851337,    0.586296,    0.850547,    0.589391,    0.003095
   22.600000,    0.808776,    0.618647,    0.807885,    0.621706,    0.003059
   22.639999,    0.765033,    0.649248,    0.764044,    0.652268,    0.003020
   22.680000,    0.720205,    0.678056,    0.719122,    0.681033,    0.002976
   22.719999,    0.674391,    0.705032,    0.673218,    0.707962,    0.002930
   22.760000,    0.627688,    0.730139,    0.626428,    0.733019,    0.002880
   22.799999,    0.580188,    0.753347,    0.578844,    0.756173,    0.002826
   22.840000,    0.531983,    0.774626,    0.530560,    0.777395,    0.002769
   22.879999,    0.483162,    0.793953,    0.481662,    0.796662,    0.002709
   22.920000,    0.433811,    0.811306,    0.432239,    0.813951,    0.002646
   22.959999,    0.384015,    0.826666,    0.382373,    0.829247,    0.002581
   23.000000,    0.333854,    0.840020,    0.332146,    0.842532,    0.002512
   23.039999,    0.283408,    0.851357,    0.281637,    0.853797,    0.002441
