temp,omega1,theta1,omega2,theta2,theta2-theta1
  110.599998,    1.416761,  -69.055153,   -0.044095,  -38.725010,   30.330143
  110.639999,    1.457358,  -68.996857,    0.036025,  -38.723568,   30.273289
  110.680000,    1.495960,  -68.937019,    0.116363,  -38.718914,   30.218105
  110.720001,    1.532484,  -68.875717,    0.196809,  -38.711040,   30.164677
  110.759995,    1.566861,  -68.813042,    0.277253,  -38.699951,   30.113091
  110.799995,    1.599036,  -68.749077,    0.357581,  -38.685646,   30.063431
  110.839996,    1.628969,  -68.683922,    0.437676,  -38.668140,   30.015781
  110.879997,    1.656638,  -68.617653,    0.517416,  -38.647446,   29.970207
  110.919998,    1.682035,  -68.550369,    0.596675,  -38.623577,   29.926792
  110.959999,    1.705173,  -68.482162,    0.675321,  -38.596565,   29.885597
  111.000000,    1.726079,  -68.413116,    0.753215,  -38.566437,   29.846680
  111.040001,    1.744799,  -68.343323,    0.830212,  -38.533230,   29.810093
  111.079994,    1.761397,  -68.272865,    0.906161,  -38.496983,   29.775883
  111.119995,    1.775950,  -68.201828,    0.980904,  -38.457745,   29.744083
  111.159996,    1.788555,  -68.130287,    1.054274,  -38.415573,   29.714714
  111.199997,    1.799320,  -68.058311,    1.126102,  -38.370529,   29.687782
  111.239998,    1.808368,  -67.985977,    1.196210,  -38.322681,   29.663296
  111.279999,    1.815834,  -67.913345,    1.264418,  -38.272106,   29.641239
  111.320000,    1.821864,  -67.840469,    1.330543,  -38.218884,   29.621586
  111.360001,    1.826612,  -67.767403,    1.394398,  -38.163109,   29.604294
  111.399994,    1.830239,  -67.694191,    1.455800,  -38.104877,   29.589314
  111.439995,    1.832915,  -67.620872,    1.514564,  -38.044296,   29.576576
  111.479996,    1.834811,  -67.547478,    1.570514,  -37.981476,   29.566002
  111.519997,    1.836102,  -67.474037,    1.623478,  -37.916538,   29.557499
  111.559998,    1.836964,  -67.400558,    1.673296,  -37.849606,   29.550953
  111.599998,    1.837573,  -67.327057,    1.719818,  -37.780811,   29.546246
  111.639999,    1.838105,  -67.253532,    1.762910,  -37.710297,   29.543236
  111.680000,    1.838732,  -67.179985,    1.802456,  -37.638199,   29.541786
  111.720001,    1.839622,  -67.106400,    1.838359,  -37.564663,   29.541737
  111.759995,    1.840941,  -67.032761,    1.870545,  -37.489841,   29.542919
  111.799995,    1.842846,  -66.959045,    1.898962,  -37.413883,   29.545162
  111.839996,    1.845492,  -66.885223,    1.923585,  -37.336941,   29.548283
  111.879997,    1.849025,  -66.811264,    1.944413,  -37.259163,   29.552101
  111.919998,    1.853584,  -66.737122,    1.961473,  -37.180702,   29.556419
  111.959999,    1.859301,  -66.662750,    1.974818,  -37.101711,   29.561039
  112.000000,    1.866299,  -66.588097,    1.984525,  -37.022331,   29.565765
  112.040001,    1.874692,  -66.513107,    1.990697,  -36.942703,   29.570404
  112.079994,    1.884587,  -66.437721,    1.993462,  -36.862965,   29.574757
  112.119995,    1.896080,  -66.361877,    1.992965,  -36.783245,   29.578632
  112.159996,    1.909255,  -66.285507,    1.989372,  -36.703671,   29.581837
  112.199997,    1.924188,  -66.208542,    1.982866,  -36.624355,   29.584187
  112.239998,    1.940942,  -66.130905,    1.973641,  -36.545410,   29.585495
  112.279999,    1.959569,  -66.052521,    1.961904,  -36.466934,   29.585587
  112.320000,    1.980106,  -65.973320,    1.947868,  -36.389019,   29.584301
  112.360001,    2.002576,  -65.893219,    1.931749,  -36.311749,   29.581470
  112.399994,    2.026988,  -65.812141,    1.913768,  -36.235199,   29.576942
  112.439995,    2.053334,  -65.730011,    1.894144,  -36.159431,   29.570580
  112.479996,    2.081585,  -65.646744,    1.873092,  -36.084507,   29.562237
  112.519997,    2.111697,  -65.562279,    1.850823,  -36.010475,   29.551804
  112.559998,    2.143602,  -65.476532,    1.827540,  -35.937374,   29.539158
  112.599998,    2.177208,  -65.389442,    1.803436,  -35.865238,   29.524204
  112.639999,    2.212400,  -65.300949,    1.778698,  -35.794090,   29.506859
  112.680000,    2.249036,  -65.210991,    1.753497,  -35.723949,   29.487041
  112.720001,    2.286946,  -65.119514,    1.727996,  -35.654831,   29.464684
  112.759995,    2.325930,  -65.026474,    1.702344,  -35.586739,   29.439735
  112.799995,    2.365759,  -64.931847,    1.676679,  -35.519672,   29.412174
  112.839996,    2.406172,  -64.835602,    1.651124,  -35.453629,   29.381973
  112.879997,    2.446876,  -64.737724,    1.625792,  -35.388596,   29.349129
  112.919998,    2.487547,  -64.638222,    1.600784,  -35.324566,   29.313656
  112.959999,    2.527833,  -64.537109,    1.576188,  -35.261517,   29.275593
  113.000000,    2.567351,  -64.434418,    1.552080,  -35.199432,   29.234985
  113.040001,    2.605697,  -64.330193,    1.528528,  -35.138290,   29.191902
  113.079994,    2.642444,  -64.224495,    1.505587,  -35.078068,   29.146427
  113.119995,    2.677151,  -64.117409,    1.483306,  -35.018734,   29.098675
  113.159996,    2.709364,  -64.009033,    1.461722,  -34.960266,   29.048767
  113.199997,    2.738632,  -63.899494,    1.440866,  -34.902630,   28.996864
  113.239998,    2.764505,  -63.788914,    1.420760,  -34.845798,   28.943115
  113.279999,    2.786550,  -63.677448,    1.401420,  -34.789742,   28.887707
  113.320000,    2.804356,  -63.565273,    1.382857,  -34.734428,   28.830845
  113.360001,    2.817545,  -63.452572,    1.365073,  -34.679825,   28.772747
  113.399994,    2.825780,  -63.339542,    1.348068,  -34.625900,   28.713642
  113.439995,    2.828773,  -63.226391,    1.331836,  -34.572628,   28.653763
  113.479996,    2.826289,  -63.113338,    1.316368,  -34.519974,   28.593365
  113.519997,    2.818161,  -63.000614,    1.301649,  -34.467907,   28.532707
  113.559998,    2.804280,  -62.888439,    1.287663,  -34.416401,   28.472038
  113.599998,    2.784610,  -62.777058,    1.274390,  -34.365425,   28.411633
  113.639999,    2.759180,  -62.666691,    1.261808,  -34.314953,   28.351738
  113.680000,    2.728084,  -62.557568,    1.249891,  -34.264957,   28.292610
  113.720001,    2.691479,  -62.449909,    1.238613,  -34.215412,   28.234497
  113.759995,    2.649577,  -62.343929,    1.227945,  -34.166294,   28.177635
  113.799995,    2.602640,  -62.239826,    1.217856,  -34.117580,   28.122246
  113.839996,    2.550972,  -62.137791,    1.208315,  -34.069248,   28.068542
  113.879997,    2.494909,  -62.037991,    1.199287,  -34.021278,   28.016712
  113.919998,    2.434811,  -61.940601,    1.190740,  -33.973648,   27.966953
  113.959999,    2.371055,  -61.845760,    1.182637,  -33.926342,   27.919418
  114.000000,    2.304024,  -61.753597,    1.174941,  -33.879345,   27.874252
  114.040001,    2.234100,  -61.664234,    1.167616,  -33.832642,   27.831593
  114.079994,    2.161661,  -61.577770,    1.160624,  -33.786217,   27.791553
  114.119995,    2.087068,  -61.494289,    1.153927,  -33.740059,   27.754230
  114.159996,    2.010666,  -61.413860,    1.147484,  -33.694160,   27.719700
  114.199997,    1.932778,  -61.336552,    1.141258,  -33.648510,   27.688042
  114.239998,    1.853703,  -61.262402,    1.135208,  -33.603100,   27.659302
  114.279999,    1.773713,  -61.191456,    1.129295,  -33.557926,   27.633530
  114.320000,    1.693054,  -61.123737,    1.123478,  -33.512985,   27.610752
  114.360001,    1.611943,  -61.059261,    1.117717,  -33.468277,   27.590984
  114.399994,    1.530571,  -60.998035,    1.111973,  -33.423798,   27.574238
  114.439995,    1.449103,  -60.940075,    1.106205,  -33.379551,   27.560524
  114.479996,    1.367676,  -60.885365,    1.100375,  -33.335537,   27.549828
  114.519997,    1.286408,  -60.833912,    1.094443,  -33.291759,   27.542152
  114.559998,    1.205393,  -60.785694,    1.088371,  -33.248226,   27.537468
  114.599998,    1.124705,  -60.740704,    1.082122,  -33.204941,   27.535763
  114.639999,    1.044400,  -60.698925,    1.075659,  -33.161915,   27.537010
  114.680000,    0.964517,  -60.660343,    1.068947,  -33.119156,   27.541187
  114.720001,    0.885083,  -60.624943,    1.061951,  -33.076679,   27.548264
  114.759995,    0.806110,  -60.592701,    1.054638,  -33.034492,   27.558208
  114.799995,    0.727598,  -60.563595,    1.046978,  -32.992615,   27.570980
  114.839996,    0.649541,  -60.537617,    1.038940,  -32.951057,   27.586559
  114.879997,    0.571921,  -60.514736,    1.030497,  -32.909836,   27.604900
  114.919998,    0.494716,  -60.494946,    1.021624,  -32.868969,   27.625977
  114.959999,    0.417895,  -60.478230,    1.012297,  -32.828476,   27.649754
  115.000000,    0.341426,  -60.464573,    1.002496,  -32.788376,   27.676197
  115.040001,    0.265269,  -60.453960,    0.992202,  -32.748688,   27.705273
  115.079994,    0.189385,  -60.446384,    0.981400,  -32.709431,   27.736954
  115.119995,    0.113731,  -60.441837,    0.970078,  -32.670628,   27.771210
  115.159996,    0.038261,  -60.440304,    0.958225,  -32.632298,   27.808006
  115.199997,   -0.037069,  -60.441784,    0.945836,  -32.594463,   27.847321
  115.239998,   -0.112304,  -60.446278,    0.932908,  -32.557148,   27.889130
  115.279999,   -0.187489,  -60.453777,    0.919439,  -32.520370,   27.933407
  115.320000,   -0.262667,  -60.464283,    0.905434,  -32.484154,   27.980129
  115.360001,   -0.337881,  -60.477795,    0.890899,  -32.448517,   28.029278
  115.399994,   -0.413168,  -60.494320,    0.875844,  -32.413483,   28.080837
  115.439995,   -0.488564,  -60.513859,    0.860282,  -32.379070,   28.134789
  115.479996,   -0.564101,  -60.536427,    0.844231,  -32.345303,   28.191124
  115.519997,   -0.639805,  -60.562016,    0.827710,  -32.312195,   28.249821
  115.559998,   -0.715696,  -60.590641,    0.810742,  -32.279766,   28.310875
  115.599998,   -0.791788,  -60.622311,    0.793353,  -32.248032,   28.374279
  115.639999,   -0.868086,  -60.657032,    0.775573,  -32.217010,   28.440022
  115.680000,   -0.944585,  -60.694813,    0.757434,  -32.186714,   28.508099
  115.720001,   -1.021270,  -60.735661,    0.738969,  -32.157154,   28.578506
  115.759995,   -1.098114,  -60.779583,    0.720218,  -32.128345,   28.651237
  115.799995,   -1.175076,  -60.826588,    0.701218,  -32.100296,   28.726292
  115.839996,   -1.252101,  -60.876675,    0.682011,  -32.073017,   28.803658
  115.879997,   -1.329115,  -60.929836,    0.662642,  -32.046513,   28.883324
  115.919998,   -1.406029,  -60.986080,    0.643156,  -32.020786,   28.965294
  115.959999,   -1.482730,  -61.045391,    0.623599,  -31.995840,   29.049551
  116.000000,   -1.559088,  -61.107754,    0.604020,  -31.971678,   29.136076
  116.040001,   -1.634948,  -61.173153,    0.584468,  -31.948298,   29.224855
  116.079994,   -1.710133,  -61.241558,    0.564993,  -31.925699,   29.315859
  116.119995,   -1.784441,  -61.312939,    0.545646,  -31.903872,   29.409067
  116.159996,   -1.857648,  -61.387241,    0.526478,  -31.882811,   29.504431
  116.199997,   -1.929505,  -61.464420,    0.507539,  -31.862509,   29.601912
  116.239998,   -1.999739,  -61.544407,    0.488882,  -31.842955,   29.701452
  116.279999,   -2.068058,  -61.627132,    0.470557,  -31.824133,   29.802999
  116.320000,   -2.134151,  -61.712498,    0.452615,  -31.806028,   29.906469
  116.360001,   -2.197692,  -61.800404,    0.435105,  -31.788626,   30.011778
  116.399994,   -2.258342,  -61.890736,    0.418076,  -31.771902,   30.118834
  116.439995,   -2.315758,  -61.983364,    0.401577,  -31.755838,   30.227526
  116.479996,   -2.369594,  -62.078144,    0.385653,  -31.740412,   30.337732
  116.519997,   -2.419514,  -62.174923,    0.370350,  -31.725599,   30.449324
  116.559998,   -2.465190,  -62.273533,    0.355711,  -31.711370,   30.562162
  116.599998,   -2.506318,  -62.373783,    0.341779,  -31.697699,   30.676085
  116.639999,   -2.542619,  -62.475491,    0.328593,  -31.684553,   30.790937
  116.680000,   -2.573849,  -62.578442,    0.316191,  -31.671904,   30.906538
  116.719994,   -2.599807,  -62.682430,    0.304610,  -31.659719,   31.022711
  116.759995,   -2.620336,  -62.787243,    0.293882,  -31.647963,   31.139280
  116.799995,   -2.635332,  -62.892658,    0.284040,  -31.636602,   31.256056
  116.839996,   -2.644746,  -62.998447,    0.275112,  -31.625597,   31.372850
  116.879997,   -2.648586,  -63.104389,    0.267125,  -31.614912,   31.489477
  116.919998,   -2.646918,  -63.210262,    0.260102,  -31.604509,   31.605753
  116.959999,   -2.639862,  -63.315853,    0.254065,  -31.594347,   31.721506
  117.000000,   -2.627593,  -63.420956,    0.249032,  -31.584387,   31.836569
  117.040001,   -2.610335,  -63.525372,    0.245019,  -31.574587,   31.950785
  117.079994,   -2.588355,  -63.628902,    0.242038,  -31.564905,   32.063995
  117.119995,   -2.561957,  -63.731380,    0.240100,  -31.555300,   32.176079
  117.159996,   -2.531477,  -63.832638,    0.239212,  -31.545732,   32.286903
  117.199997,   -2.497272,  -63.932529,    0.239377,  -31.536158,   32.396370
  117.239998,   -2.459716,  -64.030914,    0.240597,  -31.526533,   32.504379
  117.279999,   -2.419189,  -64.127686,    0.242871,  -31.516817,   32.610870
  117.320000,   -2.376074,  -64.222725,    0.246194,  -31.506968,   32.715759
  117.360001,   -2.330748,  -64.315956,    0.250557,  -31.496946,   32.819008
  117.399994,   -2.283579,  -64.407303,    0.255951,  -31.486708,   32.920593
  117.439995,   -2.234918,  -64.496696,    0.262363,  -31.476213,   33.020485
  117.479996,   -2.185097,  -64.584099,    0.269775,  -31.465422,   33.118675
  117.519997,   -2.134429,  -64.669479,    0.278170,  -31.454294,   33.215187
  117.559998,   -2.083199,  -64.752808,    0.287524,  -31.442793,   33.310013
  117.599998,   -2.031670,  -64.834076,    0.297814,  -31.430880,   33.403198
  117.639999,   -1.980077,  -64.913277,    0.309012,  -31.418520,   33.494759
  117.680000,   -1.928629,  -64.990425,    0.321088,  -31.405676,   33.584747
  117.719994,   -1.877510,  -65.065529,    0.334009,  -31.392317,   33.673210
  117.759995,   -1.826881,  -65.138603,    0.347742,  -31.378408,   33.760193
  117.799995,   -1.776877,  -65.209679,    0.362249,  -31.363920,   33.845757
  117.839996,   -1.727613,  -65.278786,    0.377490,  -31.348822,   33.929962
  117.879997,   -1.679182,  -65.345955,    0.393424,  -31.333086,   34.012871
  117.919998,   -1.631660,  -65.411224,    0.410007,  -31.316687,   34.094536
  117.959999,   -1.585104,  -65.474632,    0.427193,  -31.299601,   34.175034
  118.000000,   -1.539559,  -65.536217,    0.444936,  -31.281805,   34.254410
  118.040001,   -1.495054,  -65.596016,    0.463186,  -31.263277,   34.332741
  118.079994,   -1.451606,  -65.654083,    0.481894,  -31.244001,   34.410080
  118.119995,   -1.409224,  -65.710449,    0.501007,  -31.223963,   34.486488
  118.159996,   -1.367907,  -65.765167,    0.520474,  -31.203142,   34.562027
  118.199997,   -1.327645,  -65.818275,    0.540241,  -31.181532,   34.636742
  118.239998,   -1.288424,  -65.869812,    0.560254,  -31.159121,   34.710693
  118.279999,   -1.250225,  -65.919823,    0.580458,  -31.135900,   34.783920
  118.320000,   -1.213024,  -65.968346,    0.600799,  -31.111868,   34.856476
  118.360001,   -1.176794,  -66.015419,    0.621222,  -31.087019,   34.928398
  118.399994,   -1.141506,  -66.061081,    0.641672,  -31.061354,   34.999725
  118.439995,   -1.107129,  -66.105370,    0.662096,  -31.034868,   35.070503
  118.479996,   -1.073631,  -66.148315,    0.682441,  -31.007570,   35.140747
  118.519997,   -1.040981,  -66.189957,    0.702654,  -30.979464,   35.210495
  118.559998,   -1.009147,  -66.230324,    0.722685,  -30.950556,   35.279770
  118.599998,   -0.978097,  -66.269447,    0.742484,  -30.920855,   35.348595
  118.639999,   -0.947801,  -66.307358,    0.762003,  -30.890375,   35.416985
  118.680000,   -0.918230,  -66.344086,    0.781197,  -30.859129,   35.484955
  118.719994,   -0.889356,  -66.379662,    0.800021,  -30.827127,   35.552536
  118.759995,   -0.861153,  -66.414108,    0.818436,  -30.794390,   35.619720
  118.799995,   -0.833597,  -66.447449,    0.836403,  -30.760935,   35.686516
  118.839996,   -0.806666,  -66.479713,    0.853886,  -30.726778,   35.752937
  118.879997,   -0.780340,  -66.510925,    0.870853,  -30.691942,   35.818985
  118.919998,   -0.754601,  -66.541107,    0.887273,  -30.656450,   35.884659
  118.959999,   -0.729433,  -66.570282,    0.903122,  -30.620325,   35.949959
  119.000000,   -0.704823,  -66.598473,    0.918377,  -30.583590,   36.014885
  119.040001,   -0.680760,  -66.625702,    0.933019,  -30.546270,   36.079430
  119.079994,   -0.657235,  -66.651993,    0.947031,  -30.508390,   36.143600
  119.119995,   -0.634241,  -66.677361,    0.960404,  -30.469973,   36.207390
  119.159996,   -0.611774,  -66.701828,    0.973127,  -30.431047,   36.270782
  119.199997,   -0.589832,  -66.725418,    0.985198,  -30.391638,   36.333778
